Day	Total	1	2	3	4	5	6	2P
01/05/2015 14:40	1	0	0	0	0	0	0	1
01/05/2015 15:14	1	0	0	0	0	0	0	1
02/05/2015 21:53	1	0	0	0	0	0	0	1
03/05/2015 10:43	1	0	0	0	0	0	0	1
03/05/2015 11:05	1	0	0	0	0	0	0	1
04/05/2015 16:44	1	0	0	0	0	0	0	1
06/05/2015 11:59	1	0	0	0	0	0	0	1
06/05/2015 12:32	1	0	0	0	0	0	0	1
07/05/2015 18:33	1	0	0	0	0	0	0	1
07/05/2015 19:19	1	0	0	0	0	0	0	1
08/05/2015 08:51	1	0	0	0	0	0	0	1
09/05/2015 15:43	1	0	0	0	0	0	0	1
09/05/2015 16:33	1	0	0	0	0	0	0	1
10/05/2015 13:47	1	0	0	0	0	0	0	1
10/05/2015 14:16	1	0	0	0	0	0	0	1
10/05/2015 14:24	1	0	0	0	0	0	0	1
10/05/2015 14:57	1	0	0	0	0	0	0	1
10/05/2015 15:15	1	0	0	0	0	0	0	1
10/05/2015 15:52	1	0	0	0	0	0	0	1
11/05/2015 15:53	1	0	0	0	0	0	0	1
12/05/2015 14:57	1	0	0	0	0	0	0	1
12/05/2015 15:32	1	0	0	0	0	0	0	1
12/05/2015 16:19	1	0	0	0	0	0	0	1
14/05/2015 13:59	1	0	0	0	0	0	0	1
14/05/2015 14:57	1	0	0	0	0	0	0	1
15/05/2015 11:33	1	0	0	0	0	0	0	1
15/05/2015 21:51	1	0	0	0	0	0	0	1
15/05/2015 22:41	1	0	0	0	0	0	0	1
16/05/2015 18:59	1	0	0	0	0	0	0	1
17/05/2015 11:28	1	0	0	0	0	0	0	1
17/05/2015 14:47	1	0	0	0	0	0	0	1
17/05/2015 15:28	1	0	0	0	0	0	0	1
19/05/2015 13:39	1	0	0	0	0	0	0	1
19/05/2015 14:11	1	0	0	0	0	0	0	1
20/05/2015 11:54	1	0	0	0	0	0	0	1
21/05/2015 08:22	1	0	0	0	0	0	0	1
21/05/2015 09:13	1	0	0	0	0	0	0	1
21/05/2015 10:50	1	0	0	0	0	0	0	1
21/05/2015 14:56	1	0	0	0	0	0	0	1
21/05/2015 15:47	1	0	0	0	0	0	0	1
24/05/2015 08:43	1	0	0	0	0	0	0	1
24/05/2015 16:11	1	0	0	0	0	0	0	1
24/05/2015 17:03	1	0	0	0	0	0	0	1
25/05/2015 12:41	1	0	0	0	0	0	0	1
25/05/2015 13:01	1	0	0	0	0	0	0	1
25/05/2015 16:53	1	0	0	0	0	0	0	1
28/05/2015 07:06	1	0	0	0	0	0	0	1
28/05/2015 08:01	1	0	0	0	0	0	0	1
28/05/2015 09:58	1	0	0	0	0	0	0	1
28/05/2015 10:03	1	0	0	0	0	0	0	1
28/05/2015 10:16	1	0	0	0	0	0	0	1
28/05/2015 16:33	1	0	0	0	0	0	0	1
29/05/2015 17:16	1	0	0	0	0	0	0	1
31/05/2015 16:26	1	0	0	0	0	0	0	1
31/05/2015 17:45	1	0	0	0	0	0	0	1
31/05/2015 18:10	1	0	0	0	0	0	0	1
01/06/2015 13:58	1	0	0	0	0	0	0	1
03/06/2015 10:58	1	0	0	0	0	0	0	1
03/06/2015 11:48	1	0	0	0	0	0	0	1
04/06/2015 15:43	1	0	0	0	0	0	0	1
04/06/2015 16:00	1	0	0	0	0	0	0	1
05/06/2015 10:43	1	0	0	0	0	0	0	1
