Day	Total	1	2	3	4	5	6	2P
01/05/2015 09:52	1	0	0	0	0	0	0	1
01/05/2015 14:58	1	0	0	0	0	0	0	1
01/05/2015 15:18	1	0	0	0	0	0	0	1
01/05/2015 15:41	1	0	0	0	0	0	0	1
01/05/2015 16:33	1	0	0	0	0	0	0	1
02/05/2015 06:58	1	0	0	0	0	0	0	1
02/05/2015 08:43	1	0	0	0	0	0	0	1
02/05/2015 16:48	1	0	0	0	0	0	0	1
02/05/2015 17:57	1	0	0	0	0	0	0	1
02/05/2015 19:16	1	0	0	0	0	0	0	1
02/05/2015 20:03	1	0	0	0	0	0	0	1
03/05/2015 10:11	1	0	0	0	0	0	0	1
03/05/2015 10:59	1	0	0	0	0	0	0	1
03/05/2015 14:17	1	0	0	0	0	0	0	1
03/05/2015 18:47	1	0	0	0	0	0	0	1
03/05/2015 19:41	1	0	0	0	0	0	0	1
04/05/2015 11:37	1	0	0	0	0	0	0	1
04/05/2015 12:49	1	0	0	0	0	0	0	1
04/05/2015 12:51	1	0	0	0	0	0	0	1
04/05/2015 17:31	1	0	0	0	0	0	0	1
04/05/2015 17:59	1	0	0	0	0	0	0	1
04/05/2015 18:34	1	0	0	0	0	0	0	1
04/05/2015 20:28	1	0	0	0	0	0	0	1
05/05/2015 02:53	1	0	0	0	1	0	0	0
05/05/2015 12:59	1	0	0	0	0	0	0	1
05/05/2015 16:15	1	0	0	0	0	0	0	1
06/05/2015 09:56	1	0	0	0	0	0	0	1
06/05/2015 12:59	1	0	0	0	0	0	0	1
06/05/2015 16:24	1	0	0	0	0	0	0	1
07/05/2015 20:32	1	0	0	0	0	0	0	1
08/05/2015 06:15	1	0	0	0	0	0	0	1
08/05/2015 06:44	1	0	0	0	0	0	0	1
08/05/2015 07:17	1	0	0	0	0	0	0	1
08/05/2015 09:17	1	0	0	0	0	0	0	1
08/05/2015 10:44	1	0	0	0	0	0	0	1
08/05/2015 11:40	1	0	0	0	0	0	0	1
09/05/2015 09:44	1	0	0	0	0	0	0	1
09/05/2015 11:25	1	0	0	0	0	0	0	1
10/05/2015 08:46	1	0	0	0	0	0	0	1
10/05/2015 09:41	1	0	0	0	0	0	0	1
10/05/2015 10:57	1	0	0	0	0	0	0	1
10/05/2015 11:31	1	0	0	0	0	0	0	1
10/05/2015 12:31	1	0	0	0	0	0	0	1
10/05/2015 13:32	1	0	0	0	0	0	0	1
10/05/2015 13:49	1	0	0	0	0	0	0	1
10/05/2015 15:42	1	0	0	0	0	0	0	1
11/05/2015 07:30	1	0	0	0	0	0	0	1
11/05/2015 08:14	1	0	0	0	0	0	0	1
11/05/2015 13:59	1	0	0	0	0	0	0	1
11/05/2015 14:47	1	0	0	0	0	0	0	1
11/05/2015 17:27	1	0	0	0	0	0	0	1
11/05/2015 18:06	1	0	0	0	0	0	0	1
12/05/2015 10:34	1	0	0	0	0	0	0	1
12/05/2015 12:17	1	0	0	0	0	0	0	1
12/05/2015 12:29	1	0	0	0	0	0	0	1
12/05/2015 13:43	1	0	0	0	0	0	0	1
12/05/2015 13:49	1	0	0	0	0	0	0	1
12/05/2015 14:21	1	0	0	0	0	0	0	1
13/05/2015 08:52	1	0	0	0	0	0	0	1
13/05/2015 09:53	1	0	0	0	0	0	0	1
13/05/2015 16:38	1	0	0	0	0	0	0	1
13/05/2015 18:29	1	0	0	0	0	0	0	1
14/05/2015 09:59	1	0	0	0	0	0	0	1
14/05/2015 11:02	1	0	0	0	0	0	0	1
14/05/2015 12:08	1	0	0	0	0	0	0	1
14/05/2015 13:47	1	0	0	0	0	0	0	1
14/05/2015 14:49	1	0	0	0	0	0	0	1
15/05/2015 10:50	1	0	0	0	0	0	0	1
15/05/2015 11:56	1	0	0	0	0	0	0	1
15/05/2015 13:27	1	0	0	0	0	0	0	1
15/05/2015 13:48	1	0	0	0	0	0	0	1
15/05/2015 14:58	2	0	0	0	0	0	0	2
15/05/2015 18:56	1	0	0	0	0	0	0	1
15/05/2015 20:25	1	0	0	0	0	0	0	1
16/05/2015 12:23	1	0	0	0	0	0	0	1
17/05/2015 18:35	1	0	0	0	0	0	0	1
18/05/2015 07:35	1	0	0	0	0	0	0	1
18/05/2015 08:42	1	0	0	0	0	0	0	1
19/05/2015 09:36	1	0	0	0	0	0	0	1
20/05/2015 13:23	1	0	0	0	0	0	0	1
20/05/2015 14:52	1	0	0	0	0	0	0	1
21/05/2015 02:19	1	0	0	0	1	0	0	0
21/05/2015 03:06	1	0	0	0	1	0	0	0
21/05/2015 06:26	1	0	0	0	0	0	0	1
21/05/2015 07:37	1	0	0	0	0	0	0	1
21/05/2015 08:31	1	0	0	0	0	0	0	1
21/05/2015 11:15	1	0	0	0	0	0	0	1
21/05/2015 16:14	1	0	0	0	0	0	0	1
22/05/2015 12:49	1	0	0	0	0	0	0	1
22/05/2015 14:31	1	0	0	0	0	0	0	1
22/05/2015 17:08	1	0	0	0	0	0	0	1
22/05/2015 17:26	1	0	0	0	0	0	0	1
22/05/2015 18:37	1	0	0	0	0	0	0	1
23/05/2015 07:23	1	0	0	0	0	0	0	1
23/05/2015 08:26	1	0	0	0	0	0	0	1
23/05/2015 14:42	1	0	0	0	0	0	0	1
23/05/2015 18:13	1	0	0	0	0	0	0	1
24/05/2015 14:36	1	0	0	0	0	0	0	1
25/05/2015 09:47	1	0	0	0	0	0	0	1
25/05/2015 10:16	1	0	0	0	0	0	0	1
25/05/2015 11:10	1	0	0	0	0	0	0	1
25/05/2015 13:31	1	0	0	0	0	0	0	1
25/05/2015 14:20	1	0	0	0	0	0	0	1
25/05/2015 14:38	1	0	0	0	0	0	0	1
25/05/2015 16:24	1	0	0	0	0	0	0	1
26/05/2015 12:35	1	0	0	0	0	0	0	1
26/05/2015 15:34	1	0	0	0	0	0	0	1
26/05/2015 15:48	1	0	0	0	0	0	0	1
26/05/2015 16:40	1	0	0	0	0	0	0	1
26/05/2015 17:33	1	0	0	0	0	0	0	1
27/05/2015 10:43	1	0	0	0	0	0	0	1
27/05/2015 11:58	1	0	0	0	0	0	0	1
27/05/2015 13:03	1	0	0	0	0	0	0	1
27/05/2015 13:52	1	0	0	0	0	0	0	1
27/05/2015 14:52	1	0	0	0	0	0	0	1
27/05/2015 16:41	1	0	0	0	0	0	0	1
28/05/2015 06:36	1	0	0	0	0	0	0	1
28/05/2015 08:32	1	0	0	0	0	0	0	1
28/05/2015 08:36	1	0	0	0	0	0	0	1
28/05/2015 09:27	1	0	0	0	0	0	0	1
28/05/2015 09:31	1	0	0	0	0	0	0	1
28/05/2015 10:32	1	0	0	0	0	0	0	1
28/05/2015 10:51	1	0	0	0	0	0	0	1
28/05/2015 12:58	1	0	0	0	0	0	0	1
29/05/2015 07:56	1	0	0	0	0	0	0	1
29/05/2015 09:01	1	0	0	0	0	0	0	1
29/05/2015 15:49	1	0	0	0	0	0	0	1
29/05/2015 16:41	1	0	0	0	0	0	0	1
29/05/2015 16:43	1	0	0	0	0	0	0	1
29/05/2015 17:41	1	0	0	0	0	0	0	1
29/05/2015 17:59	1	0	0	0	0	0	0	1
30/05/2015 10:47	1	0	0	0	0	0	0	1
30/05/2015 18:02	1	0	0	0	0	0	0	1
30/05/2015 18:50	1	0	0	0	0	0	0	1
30/05/2015 19:06	1	0	0	0	0	0	0	1
31/05/2015 13:26	1	0	0	0	0	0	0	1
31/05/2015 14:53	1	0	0	0	0	0	0	1
31/05/2015 18:41	1	0	0	0	0	0	0	1
01/06/2015 15:30	1	0	0	0	0	0	0	1
01/06/2015 17:23	1	0	0	0	0	0	0	1
01/06/2015 17:43	1	0	0	0	0	0	0	1
01/06/2015 18:25	1	0	0	0	0	0	0	1
02/06/2015 04:51	1	0	0	0	1	0	0	0
02/06/2015 05:31	1	0	0	0	1	0	0	0
02/06/2015 08:41	1	0	0	0	0	0	0	1
02/06/2015 10:40	1	0	0	0	0	0	0	1
02/06/2015 14:04	1	0	0	0	0	0	0	1
02/06/2015 15:03	1	0	0	0	0	0	0	1
04/06/2015 08:22	1	0	0	0	0	0	0	1
04/06/2015 09:04	1	0	0	0	0	0	0	1
04/06/2015 15:14	1	0	0	0	0	0	0	1
04/06/2015 16:29	1	0	0	0	0	0	0	1
04/06/2015 16:30	1	0	0	0	0	0	0	1
04/06/2015 17:12	1	0	0	0	0	0	0	1
05/06/2015 12:53	1	0	0	0	0	0	0	1
05/06/2015 12:59	1	0	0	0	0	0	0	1
05/06/2015 14:00	1	0	0	0	0	0	0	1
05/06/2015 14:37	1	0	0	0	0	0	0	1
05/06/2015 15:00	1	0	0	0	0	0	0	1
05/06/2015 15:23	1	0	0	0	0	0	0	1
06/06/2015 08:13	1	0	0	0	0	0	0	1
06/06/2015 10:54	1	0	0	0	0	0	0	1
06/06/2015 15:30	1	0	0	0	0	0	0	1
06/06/2015 16:32	1	0	0	0	0	0	0	1
07/06/2015 06:59	1	0	0	0	0	0	0	1
07/06/2015 08:48	1	0	0	0	0	0	0	1
07/06/2015 13:57	1	0	0	0	0	0	0	1
07/06/2015 15:48	1	0	0	0	0	0	0	1
07/06/2015 15:52	1	0	0	0	0	0	0	1
07/06/2015 16:56	1	0	0	0	0	0	0	1
08/06/2015 14:26	1	0	0	0	0	0	0	1
08/06/2015 15:51	1	0	0	0	0	0	0	1
08/06/2015 16:09	1	0	0	0	0	0	0	1
09/06/2015 20:55	1	0	0	0	0	0	0	1
09/06/2015 23:21	1	0	0	0	0	0	0	1
10/06/2015 13:11	1	0	0	0	0	0	0	1
10/06/2015 14:27	1	0	0	0	0	0	0	1
10/06/2015 16:59	1	0	0	0	0	0	0	1
10/06/2015 18:24	1	0	0	0	0	0	0	1
10/06/2015 19:06	1	0	0	0	0	0	0	1
10/06/2015 20:12	1	0	0	0	0	0	0	1
11/06/2015 10:47	1	0	0	0	0	0	0	1
11/06/2015 12:14	1	0	0	0	0	0	0	1
12/06/2015 14:45	1	0	0	0	0	0	0	1
12/06/2015 16:07	1	0	0	0	0	0	0	1
12/06/2015 16:51	1	0	0	0	0	0	0	1
12/06/2015 18:26	1	0	0	0	0	0	0	1
13/06/2015 18:23	1	0	0	0	0	0	0	1
14/06/2015 07:47	1	0	0	0	0	0	0	1
14/06/2015 09:24	1	0	0	0	0	0	0	1
14/06/2015 10:01	1	0	0	0	0	0	0	1
14/06/2015 11:42	1	0	0	0	0	0	0	1
14/06/2015 14:55	1	0	0	0	0	0	0	1
14/06/2015 15:36	1	0	0	0	0	0	0	1
15/06/2015 07:20	1	0	0	0	0	0	0	1
15/06/2015 09:10	1	0	0	0	0	0	0	1
15/06/2015 09:55	1	0	0	0	0	0	0	1
15/06/2015 10:21	1	0	0	0	0	0	0	1
15/06/2015 10:24	1	0	0	0	0	0	0	1
15/06/2015 11:43	1	0	0	0	0	0	0	1
15/06/2015 14:00	1	0	0	0	0	0	0	1
16/06/2015 04:47	1	0	0	0	1	0	0	0
16/06/2015 07:12	1	0	0	0	0	0	0	1
16/06/2015 08:08	1	0	0	0	0	0	0	1
16/06/2015 09:37	1	0	0	0	0	0	0	1
16/06/2015 12:39	1	0	0	0	0	0	0	1
16/06/2015 15:20	1	0	0	0	0	0	0	1
18/06/2015 14:22	1	0	0	0	0	0	0	1
19/06/2015 14:15	1	0	0	0	0	0	0	1
19/06/2015 15:06	1	0	0	0	0	0	0	1
19/06/2015 17:45	1	0	0	0	0	0	0	1
19/06/2015 18:47	1	0	0	0	0	0	0	1
20/06/2015 13:52	1	0	0	0	0	0	0	1
20/06/2015 14:04	1	0	0	0	0	0	0	1
20/06/2015 15:38	1	0	0	0	0	0	0	1
20/06/2015 17:52	1	0	0	0	0	0	0	1
20/06/2015 20:01	1	0	0	0	0	0	0	1
20/06/2015 20:12	1	0	0	0	0	0	0	1
20/06/2015 21:58	1	0	0	0	0	0	0	1
21/06/2015 09:28	1	0	0	0	0	0	0	1
21/06/2015 10:46	1	0	0	0	0	0	0	1
22/06/2015 11:10	1	0	0	0	0	0	0	1
22/06/2015 12:15	1	0	0	0	0	0	0	1
22/06/2015 12:32	1	0	0	0	0	0	0	1
22/06/2015 13:27	1	0	0	0	0	0	0	1
23/06/2015 10:23	1	0	0	0	0	0	0	1
23/06/2015 11:01	1	0	0	0	0	0	0	1
23/06/2015 11:48	1	0	0	0	0	0	0	1
23/06/2015 12:35	1	0	0	0	0	0	0	1
23/06/2015 14:57	1	0	0	0	0	0	0	1
24/06/2015 07:44	1	0	0	0	0	0	0	1
24/06/2015 10:32	1	0	0	0	0	0	0	1
25/06/2015 02:33	1	0	0	0	1	0	0	0
25/06/2015 03:17	1	0	0	0	1	0	0	0
25/06/2015 14:03	1	0	0	0	0	0	0	1
25/06/2015 15:47	1	0	0	0	0	0	0	1
25/06/2015 19:41	1	0	0	0	0	0	0	1
25/06/2015 19:27	1	0	0	0	0	0	0	1
25/06/2015 21:40	1	0	0	0	0	0	0	1
26/06/2015 15:43	1	0	0	0	0	0	0	1
26/06/2015 17:31	1	0	0	0	0	0	0	1
27/06/2015 07:30	1	0	0	0	0	0	0	1
27/06/2015 12:55	1	0	0	0	0	0	0	1
27/06/2015 14:27	1	0	0	0	0	0	0	1
27/06/2015 15:17	1	0	0	0	0	0	0	1
27/06/2015 16:53	1	0	0	0	0	0	0	1
28/06/2015 10:55	1	0	0	0	0	0	0	1
