Day	Total	1	2	3	4	5	6	2P
01/05/2015 08:35	1	0	0	0	0	0	0	1
01/05/2015 09:26	1	0	0	0	0	0	0	1
01/05/2015 15:50	1	0	0	0	0	0	0	1
02/05/2015 19:28	1	0	0	0	0	0	0	1
03/05/2015 11:31	1	0	0	0	0	0	0	1
04/05/2015 11:16	1	0	0	0	0	0	0	1
04/05/2015 12:12	1	0	0	0	0	0	0	1
04/05/2015 19:28	1	0	0	0	0	0	0	1
04/05/2015 20:20	1	0	0	0	0	0	0	1
05/05/2015 11:27	1	0	0	0	0	0	0	1
05/05/2015 12:12	1	0	0	0	0	0	0	1
05/05/2015 15:08	1	0	0	0	0	0	0	1
05/05/2015 16:05	1	0	0	0	0	0	0	1
06/05/2015 15:59	1	0	0	0	0	0	0	1
08/05/2015 10:37	1	0	0	0	0	0	0	1
10/05/2015 11:37	1	0	0	0	0	0	0	1
10/05/2015 11:38	1	0	0	0	0	0	0	1
10/05/2015 12:33	1	0	0	0	0	0	0	1
11/05/2015 18:36	1	0	0	0	0	0	0	1
12/05/2015 10:42	1	0	0	0	0	0	0	1
12/05/2015 11:46	1	0	0	0	0	0	0	1
12/05/2015 12:47	1	0	0	0	0	0	0	1
12/05/2015 14:29	1	0	0	0	0	0	0	1
12/05/2015 15:02	1	0	0	0	0	0	0	1
13/05/2015 08:45	1	0	0	0	0	0	0	1
13/05/2015 10:26	1	0	0	0	0	0	0	1
13/05/2015 11:18	1	0	0	0	0	0	0	1
14/05/2015 11:10	1	0	0	0	0	0	0	1
14/05/2015 12:00	1	0	0	0	0	0	0	1
15/05/2015 14:50	1	0	0	0	0	0	0	1
15/05/2015 19:25	1	0	0	0	0	0	0	1
20/05/2015 14:43	1	0	0	0	0	0	0	1
20/05/2015 18:35	1	0	0	0	0	0	0	1
20/05/2015 19:27	1	0	0	0	0	0	0	1
21/05/2015 12:19	1	0	0	0	0	0	0	1
22/05/2015 17:15	1	0	0	0	0	0	0	1
22/05/2015 18:02	1	0	0	0	0	0	0	1
23/05/2015 14:34	1	0	0	0	0	0	0	1
24/05/2015 13:38	1	0	0	0	0	0	0	1
24/05/2015 14:02	1	0	0	0	0	0	0	1
25/05/2015 13:54	1	0	0	0	0	0	0	1
25/05/2015 15:46	1	0	0	0	0	0	0	1
25/05/2015 16:17	1	0	0	0	0	0	0	1
26/05/2015 15:53	1	0	0	0	0	0	0	1
27/05/2015 12:19	1	0	0	0	0	0	0	1
27/05/2015 13:04	1	0	0	0	0	0	0	1
27/05/2015 14:44	1	0	0	0	0	0	0	1
28/05/2015 08:40	1	0	0	0	0	0	0	1
28/05/2015 08:44	1	0	0	0	0	0	0	1
28/05/2015 09:19	1	0	0	0	0	0	0	1
28/05/2015 09:23	1	0	0	0	0	0	0	1
28/05/2015 12:28	1	0	0	0	0	0	0	1
29/05/2015 15:56	1	0	0	0	0	0	0	1
29/05/2015 16:44	1	0	0	0	0	0	0	1
30/05/2015 09:41	1	0	0	0	0	0	0	1
30/05/2015 10:26	1	0	0	0	0	0	0	1
30/05/2015 18:42	1	0	0	0	0	0	0	1
31/05/2015 13:34	1	0	0	0	0	0	0	1
31/05/2015 14:00	1	0	0	0	0	0	0	1
01/06/2015 16:49	1	0	0	0	0	0	0	1
01/06/2015 17:15	1	0	0	0	0	0	0	1
02/06/2015 08:28	1	0	0	0	0	0	0	1
02/06/2015 09:36	1	0	0	0	0	0	0	1
02/06/2015 09:59	1	0	0	0	0	0	0	1
02/06/2015 10:27	1	0	0	0	0	0	0	1
02/06/2015 10:28	1	0	0	0	0	0	0	1
02/06/2015 13:57	1	0	0	0	0	0	0	1
03/06/2015 14:27	1	0	0	0	0	0	0	1
03/06/2015 15:28	1	0	0	0	0	0	0	1
04/06/2015 09:30	1	0	0	0	0	0	0	1
05/06/2015 13:36	1	0	0	0	0	0	0	1
05/06/2015 13:44	1	0	0	0	0	0	0	1
05/06/2015 14:30	1	0	0	0	0	0	0	1
05/06/2015 14:36	1	0	0	0	0	0	0	1
05/06/2015 15:16	1	0	0	0	0	0	0	1
06/06/2015 07:52	1	0	0	0	0	0	0	1
06/06/2015 09:21	1	0	0	0	0	0	0	1
06/06/2015 10:19	1	0	0	0	0	0	0	1
06/06/2015 15:21	1	0	0	0	0	0	0	1
07/06/2015 08:55	1	0	0	0	0	0	0	1
07/06/2015 09:15	1	0	0	0	0	0	0	1
07/06/2015 15:22	1	0	0	0	0	0	0	1
09/06/2015 22:25	1	0	0	0	0	0	0	1
09/06/2015 23:13	1	0	0	0	0	0	0	1
10/06/2015 19:50	1	0	0	0	0	0	0	1
10/06/2015 20:04	1	0	0	0	0	0	0	1
11/06/2015 10:54	1	0	0	0	0	0	0	1
11/06/2015 11:39	1	0	0	0	0	0	0	1
12/06/2015 14:52	1	0	0	0	0	0	0	1
12/06/2015 15:26	1	0	0	0	0	0	0	1
13/06/2015 15:45	1	0	0	0	0	0	0	1
