Day	Total	1	2	3	4	5	6	2P
02/05/2015 07:50	1	0	0	0	0	0	0	1
02/05/2015 17:37	1	0	0	0	0	0	0	1
02/05/2015 18:04	1	0	0	0	0	0	0	1
03/05/2015 13:56	1	0	0	0	0	0	0	1
03/05/2015 19:20	1	0	0	0	0	0	0	1
04/05/2015 11:56	1	0	0	0	0	0	0	1
04/05/2015 12:32	1	0	0	0	0	0	0	1
04/05/2015 17:50	1	0	0	0	0	0	0	1
04/05/2015 18:16	1	0	0	0	0	0	0	1
04/05/2015 21:21	1	0	0	0	0	0	0	1
04/05/2015 22:24	1	0	0	0	0	0	0	1
06/05/2015 10:39	1	0	0	0	0	0	0	1
08/05/2015 06:32	1	0	0	0	0	0	0	1
08/05/2015 07:00	1	0	0	0	0	0	0	1
10/05/2015 09:21	1	0	0	0	0	0	0	1
10/05/2015 09:52	1	0	0	0	0	0	0	1
10/05/2015 10:36	1	0	0	0	0	0	0	1
10/05/2015 10:45	1	0	0	0	0	0	0	1
11/05/2015 07:58	1	0	0	0	0	0	0	1
11/05/2015 14:29	1	0	0	0	0	0	0	1
12/05/2015 09:40	1	0	0	0	0	0	0	1
12/05/2015 10:11	1	0	0	0	0	0	0	1
12/05/2015 10:55	1	0	0	0	0	0	0	1
12/05/2015 11:12	1	0	0	0	0	0	0	1
15/05/2015 11:36	1	0	0	0	0	0	0	1
15/05/2015 16:43	1	0	0	0	0	0	0	1
15/05/2015 18:38	1	0	0	0	0	0	0	1
17/05/2015 18:19	1	0	0	0	0	0	0	1
18/05/2015 07:52	1	0	0	0	0	0	0	1
18/05/2015 08:25	1	0	0	0	0	0	0	1
20/05/2015 15:47	1	0	0	0	0	0	0	1
20/05/2015 16:07	1	0	0	0	0	0	0	1
22/05/2015 17:43	1	0	0	0	0	0	0	1
22/05/2015 18:20	1	0	0	0	0	0	0	1
23/05/2015 07:40	1	0	0	0	0	0	0	1
23/05/2015 08:08	1	0	0	0	0	0	0	1
23/05/2015 17:28	1	0	0	0	0	0	0	1
25/05/2015 10:52	1	0	0	0	0	0	0	1
25/05/2015 12:25	1	0	0	0	0	0	0	1
25/05/2015 16:58	1	0	0	0	0	0	0	1
25/05/2015 17:13	1	0	0	0	0	0	0	1
26/05/2015 16:22	1	0	0	0	0	0	0	1
27/05/2015 12:52	1	0	0	0	0	0	0	1
29/05/2015 17:39	1	0	0	0	0	0	0	1
31/05/2015 11:58	1	0	0	0	0	0	0	1
31/05/2015 12:14	1	0	0	0	0	0	0	1
01/06/2015 18:07	1	0	0	0	0	0	0	1
01/06/2015 18:28	1	0	0	0	0	0	0	1
04/06/2015 16:54	1	0	0	0	0	0	0	1
05/06/2015 11:18	1	0	0	0	0	0	0	1
05/06/2015 12:19	1	0	0	0	0	0	0	1
05/06/2015 15:48	1	0	0	0	0	0	0	1
05/06/2015 16:27	1	0	0	0	0	0	0	1
05/06/2015 17:27	1	0	0	0	0	0	0	1
07/06/2015 16:39	1	0	0	0	0	0	0	1
10/06/2015 00:53	1	0	0	0	0	0	0	1
10/06/2015 13:27	1	0	0	0	0	0	0	1
10/06/2015 14:11	1	0	0	0	0	0	0	1
10/06/2015 20:58	1	0	0	0	0	0	0	1
10/06/2015 21:45	1	0	0	0	0	0	0	1
11/06/2015 09:33	1	0	0	0	0	0	0	1
12/06/2015 13:56	1	0	0	0	0	0	0	1
12/06/2015 14:18	1	0	0	0	0	0	0	1
12/06/2015 17:10	1	0	0	0	0	0	0	1
12/06/2015 18:08	1	0	0	0	0	0	0	1
14/06/2015 08:04	1	0	0	0	0	0	0	1
14/06/2015 09:06	1	0	0	0	0	0	0	1
15/06/2015 12:54	1	0	0	0	0	0	0	1
15/06/2015 13:41	1	0	0	0	0	0	0	1
16/06/2015 07:48	1	0	0	0	0	0	0	1
16/06/2015 10:51	1	0	0	0	0	0	0	1
16/06/2015 11:34	1	0	0	0	0	0	0	1
19/06/2015 18:30	1	0	0	0	0	0	0	1
20/06/2015 19:55	1	0	0	0	0	0	0	1
20/06/2015 22:52	1	0	0	0	0	0	0	1
23/06/2015 10:44	1	0	0	0	0	0	0	1
24/06/2015 09:17	1	0	0	0	0	0	0	1
24/06/2015 10:11	1	0	0	0	0	0	0	1
25/06/2015 19:24	1	0	0	0	0	0	0	1
25/06/2015 22:46	1	0	0	0	0	0	0	1
26/06/2015 13:49	1	0	0	0	0	0	0	1
26/06/2015 14:44	1	0	0	0	0	0	0	1
27/06/2015 13:12	1	0	0	0	0	0	0	1
27/06/2015 14:10	1	0	0	0	0	0	0	1
27/06/2015 15:36	1	0	0	0	0	0	0	1
27/06/2015 16:34	1	0	0	0	0	0	0	1
28/06/2015 14:30	1	0	0	0	0	0	0	1
28/06/2015 15:15	1	0	0	0	0	0	0	1
29/06/2015 13:58	1	0	0	0	0	0	0	1
30/06/2015 16:42	1	0	0	0	0	0	0	1
30/06/2015 17:34	1	0	0	0	0	0	0	1
02/07/2015 10:29	1	0	0	0	0	0	0	1
02/07/2015 11:30	1	0	0	0	0	0	0	1
04/07/2015 19:44	1	0	0	0	0	0	0	1
04/07/2015 20:29	1	0	0	0	0	0	0	1
04/07/2015 20:08	1	0	0	0	0	0	0	1
07/07/2015 07:49	1	0	0	0	0	0	0	1
07/07/2015 11:26	1	0	0	0	0	0	0	1
08/07/2015 15:50	1	0	0	0	0	0	0	1
08/07/2015 16:44	1	0	0	0	0	0	0	1
09/07/2015 14:50	1	0	0	0	0	0	0	1
09/07/2015 15:05	1	0	0	0	0	0	0	1
10/07/2015 12:20	1	0	0	0	0	0	0	1
11/07/2015 08:33	1	0	0	0	0	0	0	1
11/07/2015 17:43	1	0	0	0	0	0	0	1
11/07/2015 18:21	1	0	0	0	0	0	0	1
14/07/2015 12:47	1	0	0	0	0	0	0	1
14/07/2015 13:05	1	0	0	0	0	0	0	1
17/07/2015 14:55	1	0	0	0	0	0	0	1
17/07/2015 15:57	1	0	0	0	0	0	0	1
19/07/2015 06:26	1	0	0	0	0	0	0	1
19/07/2015 07:03	1	0	0	0	0	0	0	1
20/07/2015 08:40	1	0	0	0	0	0	0	1
20/07/2015 09:29	1	0	0	0	0	0	0	1
20/07/2015 12:41	1	0	0	0	0	0	0	1
21/07/2015 18:56	1	0	0	0	0	0	0	1
22/07/2015 14:29	1	0	0	0	0	0	0	1
24/07/2015 12:49	1	0	0	0	0	0	0	1
24/07/2015 13:38	1	0	0	0	0	0	0	1
25/07/2015 13:13	1	0	0	0	0	0	0	1
25/07/2015 14:06	1	0	0	0	0	0	0	1
