Day	Total	1	2	3	4	5	6	2P
01/05/2015 01:06	1	0	0	0	1	0	0	0
01/05/2015 01:56	1	1	0	0	0	0	0	0
01/05/2015 03:19	1	0	0	0	1	0	0	0
01/05/2015 03:27	1	0	0	0	1	0	0	0
01/05/2015 04:05	1	0	0	0	0	1	0	0
01/05/2015 07:19	1	1	0	0	0	0	0	0
01/05/2015 07:28	1	1	0	0	0	0	0	0
01/05/2015 07:44	1	1	0	0	0	0	0	0
01/05/2015 08:01	1	0	0	1	0	0	0	0
01/05/2015 08:38	1	0	1	0	0	0	0	0
01/05/2015 08:41	1	1	0	0	0	0	0	0
01/05/2015 11:02	1	0	0	1	0	0	0	0
01/05/2015 11:07	1	1	0	0	0	0	0	0
01/05/2015 11:10	1	0	0	1	0	0	0	0
01/05/2015 11:25	1	0	1	0	0	0	0	0
01/05/2015 11:29	1	1	0	0	0	0	0	0
01/05/2015 12:28	1	1	0	0	0	0	0	0
01/05/2015 13:49	1	1	0	0	0	0	0	0
01/05/2015 13:55	1	1	0	0	0	0	0	0
01/05/2015 14:10	1	0	0	0	0	0	0	1
01/05/2015 14:51	1	1	0	0	0	0	0	0
01/05/2015 15:43	1	0	0	0	0	0	0	1
01/05/2015 16:07	1	0	0	0	0	0	0	1
01/05/2015 16:29	1	0	1	0	0	0	0	0
01/05/2015 17:06	1	0	0	1	0	0	0	0
01/05/2015 17:26	1	0	1	0	0	0	0	0
01/05/2015 18:26	1	0	0	0	1	0	0	0
01/05/2015 19:58	1	0	0	0	1	0	0	0
02/05/2015 00:08	1	1	0	0	0	0	0	0
02/05/2015 00:38	1	1	0	0	0	0	0	0
02/05/2015 03:22	1	0	0	1	0	0	0	0
02/05/2015 05:54	1	0	0	1	0	0	0	0
02/05/2015 06:59	1	0	1	0	0	0	0	0
02/05/2015 07:18	1	1	0	0	0	0	0	0
02/05/2015 07:50	1	1	0	0	0	0	0	0
02/05/2015 08:11	1	1	0	0	0	0	0	0
02/05/2015 08:23	1	1	0	0	0	0	0	0
02/05/2015 08:34	1	0	0	0	0	1	0	0
02/05/2015 09:05	1	0	0	1	0	0	0	0
02/05/2015 11:42	1	0	0	1	0	0	0	0
02/05/2015 12:20	1	0	1	0	0	0	0	0
02/05/2015 12:26	1	1	0	0	0	0	0	0
02/05/2015 15:05	1	0	1	0	0	0	0	0
02/05/2015 17:59	1	0	0	1	0	0	0	0
02/05/2015 17:40	1	0	0	0	0	0	0	1
02/05/2015 18:47	1	1	0	0	0	0	0	0
02/05/2015 19:49	1	0	1	0	0	0	0	0
02/05/2015 20:26	1	0	0	0	0	1	0	0
02/05/2015 22:22	1	0	0	0	0	0	0	1
03/05/2015 00:14	1	1	0	0	0	0	0	0
03/05/2015 01:49	1	0	1	0	0	0	0	0
03/05/2015 05:02	1	0	1	0	0	0	0	0
03/05/2015 06:30	1	0	1	0	0	0	0	0
03/05/2015 08:09	1	1	0	0	0	0	0	0
03/05/2015 08:35	1	0	1	0	0	0	0	0
03/05/2015 09:08	1	1	0	0	0	0	0	0
