Day	Total	1	2	3	4	5	6	2P
01/05/2015 09:51	1	0	0	0	0	0	0	1
01/05/2015 15:17	1	0	0	0	0	0	0	1
01/05/2015 15:42	1	0	0	0	0	0	0	1
01/05/2015 16:32	1	0	0	0	0	0	0	1
02/05/2015 07:00	1	0	0	0	0	0	0	1
02/05/2015 08:42	1	0	0	0	0	0	0	1
02/05/2015 16:49	1	0	0	0	0	0	0	1
02/05/2015 17:56	1	0	0	0	0	0	0	1
02/05/2015 18:19	1	0	0	0	0	0	0	1
02/05/2015 19:15	1	0	0	0	0	0	0	1
02/05/2015 20:04	1	0	0	0	0	0	0	1
03/05/2015 10:12	1	0	0	0	0	0	0	1
03/05/2015 10:58	1	0	0	0	0	0	0	1
03/05/2015 14:16	1	0	0	0	0	0	0	1
03/05/2015 18:48	1	0	0	0	0	0	0	1
03/05/2015 19:40	1	0	0	0	0	0	0	1
04/05/2015 11:38	1	0	0	0	0	0	0	1
04/05/2015 12:48	1	0	0	0	0	0	0	1
04/05/2015 12:50	1	0	0	0	0	0	0	1
04/05/2015 17:32	1	0	0	0	0	0	0	1
04/05/2015 17:58	1	0	0	0	0	0	0	1
04/05/2015 18:33	1	0	0	0	0	0	0	1
04/05/2015 20:29	1	0	0	0	0	0	0	1
04/05/2015 21:02	1	0	0	0	0	0	0	1
05/05/2015 02:54	1	0	0	0	1	0	0	0
05/05/2015 12:58	1	0	0	0	0	0	0	1
05/05/2015 16:14	1	0	0	0	0	0	0	1
06/05/2015 09:57	1	0	0	0	0	0	0	1
06/05/2015 12:58	1	0	0	0	0	0	0	1
06/05/2015 16:23	1	0	0	0	0	0	0	1
07/05/2015 20:31	1	0	0	0	0	0	0	1
08/05/2015 06:16	1	0	0	0	0	0	0	1
08/05/2015 06:45	1	0	0	0	0	0	0	1
08/05/2015 07:16	1	0	0	0	0	0	0	1
08/05/2015 09:16	1	0	0	0	0	0	0	1
08/05/2015 10:45	1	0	0	0	0	0	0	1
08/05/2015 11:39	1	0	0	0	0	0	0	1
09/05/2015 09:45	1	0	0	0	0	0	0	1
09/05/2015 11:24	1	0	0	0	0	0	0	1
10/05/2015 08:47	1	0	0	0	0	0	0	1
10/05/2015 09:39	1	0	0	0	0	0	0	1
10/05/2015 10:56	1	0	0	0	0	0	0	1
10/05/2015 11:30	1	0	0	0	0	0	0	1
10/05/2015 12:32	1	0	0	0	0	0	0	1
10/05/2015 13:33	1	0	0	0	0	0	0	1
10/05/2015 13:50	1	0	0	0	0	0	0	1
10/05/2015 15:41	1	0	0	0	0	0	0	1
11/05/2015 07:30	1	0	0	0	0	0	0	1
11/05/2015 08:13	1	0	0	0	0	0	0	1
11/05/2015 14:46	1	0	0	0	0	0	0	1
11/05/2015 17:28	1	0	0	0	0	0	0	1
11/05/2015 18:05	1	0	0	0	0	0	0	1
12/05/2015 10:33	1	0	0	0	0	0	0	1
12/05/2015 11:29	1	0	0	0	0	0	0	1
12/05/2015 12:16	1	0	0	0	0	0	0	1
12/05/2015 12:30	1	0	0	0	0	0	0	1
12/05/2015 13:44	1	0	0	0	0	0	0	1
12/05/2015 13:50	1	0	0	0	0	0	0	1
12/05/2015 14:20	1	0	0	0	0	0	0	1
13/05/2015 08:53	1	0	0	0	0	0	0	1
13/05/2015 09:52	1	0	0	0	0	0	0	1
