Day	Total	1	2	3	4	5	6	2P
01/05/2015 08:19	1	0	0	0	0	0	0	1
02/05/2015 18:43	1	0	0	0	0	0	0	1
02/05/2015 19:51	1	0	0	0	0	0	0	1
03/05/2015 11:46	1	0	0	0	0	0	0	1
03/05/2015 12:14	1	0	0	0	0	0	0	1
03/05/2015 17:31	1	0	0	0	0	0	0	1
03/05/2015 18:32	1	0	0	0	0	0	0	1
04/05/2015 10:47	1	0	0	0	0	0	0	1
04/05/2015 10:56	1	0	0	0	0	0	0	1
04/05/2015 11:01	1	0	0	0	0	0	0	1
04/05/2015 11:23	1	0	0	0	0	0	0	1
04/05/2015 18:13	1	0	0	0	0	0	0	1
04/05/2015 18:48	1	0	0	0	0	0	0	1
04/05/2015 19:09	1	0	0	0	0	0	0	1
04/05/2015 19:46	1	0	0	0	0	0	0	1
05/05/2015 02:40	1	0	0	0	1	0	0	0
05/05/2015 10:05	1	0	0	0	0	0	0	1
05/05/2015 11:08	1	0	0	0	0	0	0	1
05/05/2015 14:53	1	0	0	0	0	0	0	1
06/05/2015 14:10	1	0	0	0	0	0	0	1
06/05/2015 15:07	1	0	0	0	0	0	0	1
07/05/2015 16:58	1	0	0	0	0	0	0	1
08/05/2015 07:35	1	0	0	0	0	0	0	1
08/05/2015 09:52	1	0	0	0	0	0	0	1
08/05/2015 09:47	1	0	0	0	0	0	0	1
10/05/2015 07:31	1	0	0	0	0	0	0	1
10/05/2015 08:32	1	0	0	0	0	0	0	1
10/05/2015 11:52	1	0	0	0	0	0	0	1
10/05/2015 12:19	1	0	0	0	0	0	0	1
10/05/2015 12:49	1	0	0	0	0	0	0	1
10/05/2015 13:19	1	0	0	0	0	0	0	1
11/05/2015 07:18	1	0	0	0	0	0	0	1
11/05/2015 15:32	1	0	0	0	0	0	0	1
11/05/2015 18:54	1	0	0	0	0	0	0	1
11/05/2015 19:19	1	0	0	0	0	0	0	1
12/05/2015 12:14	1	0	0	0	0	0	0	1
12/05/2015 13:36	1	0	0	0	0	0	0	1
13/05/2015 08:20	1	0	0	0	0	0	0	1
14/05/2015 13:46	1	0	0	0	0	0	0	1
15/05/2015 12:58	1	0	0	0	0	0	0	1
15/05/2015 13:40	1	0	0	0	0	0	0	1
15/05/2015 14:00	1	0	0	0	0	0	0	1
15/05/2015 19:41	1	0	0	0	0	0	0	1
15/05/2015 20:13	1	0	0	0	0	0	0	1
16/05/2015 12:37	1	0	0	0	0	0	0	1
16/05/2015 13:12	1	0	0	0	0	0	0	1
18/05/2015 07:23	1	0	0	0	0	0	0	1
20/05/2015 13:38	1	0	0	0	0	0	0	1
20/05/2015 14:15	1	0	0	0	0	0	0	1
21/05/2015 02:51	1	0	0	0	1	0	0	0
22/05/2015 16:34	1	0	0	0	0	0	0	1
22/05/2015 17:13	1	0	0	0	0	0	0	1
23/05/2015 06:25	1	0	0	0	0	0	0	1
23/05/2015 07:10	1	0	0	0	0	0	0	1
24/05/2015 12:46	1	0	0	0	0	0	0	1
24/05/2015 13:21	1	0	0	0	0	0	0	1
25/05/2015 08:45	1	0	0	0	0	0	0	1
25/05/2015 09:10	1	0	0	0	0	0	0	1
25/05/2015 11:45	1	0	0	0	0	0	0	1
25/05/2015 14:24	1	0	0	0	0	0	0	1
25/05/2015 14:32	1	0	0	0	0	0	0	1
25/05/2015 15:30	1	0	0	0	0	0	0	1
27/05/2015 11:26	1	0	0	0	0	0	0	1
27/05/2015 12:00	1	0	0	0	0	0	0	1
28/05/2015 06:21	1	0	0	0	0	0	0	1
28/05/2015 07:19	1	0	0	0	0	0	0	1
28/05/2015 10:57	1	0	0	0	0	0	0	1
28/05/2015 11:50	1	0	0	0	0	0	0	1
29/05/2015 17:33	1	0	0	0	0	0	0	1
29/05/2015 18:41	1	0	0	0	0	0	0	1
30/05/2015 08:22	1	0	0	0	0	0	0	1
30/05/2015 09:24	1	0	0	0	0	0	0	1
30/05/2015 17:54	1	0	0	0	0	0	0	1
31/05/2015 08:49	1	0	0	0	0	0	0	1
31/05/2015 14:39	1	0	0	0	0	0	0	1
01/06/2015 15:44	1	0	0	0	0	0	0	1
01/06/2015 16:30	1	0	0	0	0	0	0	1
01/06/2015 16:41	1	0	0	0	0	0	0	1
01/06/2015 17:30	1	0	0	0	0	0	0	1
02/06/2015 05:19	1	0	0	0	1	0	0	0
02/06/2015 07:59	1	0	0	0	0	0	0	1
02/06/2015 09:41	1	0	0	0	0	0	0	1
02/06/2015 12:18	1	0	0	0	0	0	0	1
02/06/2015 13:15	1	0	0	0	0	0	0	1
03/06/2015 15:57	1	0	0	0	0	0	0	1
04/06/2015 09:47	1	0	0	0	0	0	0	1
04/06/2015 10:36	1	0	0	0	0	0	0	1
04/06/2015 15:38	1	0	0	0	0	0	0	1
04/06/2015 16:16	1	0	0	0	0	0	0	1
05/06/2015 13:27	1	0	0	0	0	0	0	1
05/06/2015 13:53	1	0	0	0	0	0	0	1
05/06/2015 14:20	1	0	0	0	0	0	0	1
05/06/2015 14:47	1	0	0	0	0	0	0	1
