Day	Total	1	2	3	4	5	6	2P
01/05/2015 07:53	1	0	0	0	0	0	0	1
01/05/2015 09:56	1	0	0	0	0	0	0	1
01/05/2015 13:27	1	0	0	0	0	0	0	1
01/05/2015 14:10	1	0	0	0	0	0	0	1
01/05/2015 15:36	1	0	0	0	0	0	0	1
01/05/2015 16:04	1	0	0	0	0	0	0	1
01/05/2015 16:32	1	0	0	0	0	0	0	1
01/05/2015 17:46	1	0	0	0	0	0	0	1
02/05/2015 06:53	1	0	0	0	0	0	0	1
02/05/2015 08:48	1	0	0	0	0	0	0	1
02/05/2015 16:42	1	0	0	0	0	0	0	1
02/05/2015 16:47	1	0	0	0	0	0	0	1
02/05/2015 19:04	1	0	0	0	0	0	0	1
02/05/2015 23:11	1	0	0	0	0	0	0	1
03/05/2015 10:05	1	0	0	0	0	0	0	1
03/05/2015 10:33	1	0	0	0	0	0	0	1
03/05/2015 12:30	1	0	0	0	0	0	0	1
03/05/2015 14:23	1	0	0	0	0	0	0	1
03/05/2015 17:10	1	0	0	0	0	0	0	1
03/05/2015 19:47	1	0	0	0	0	0	0	1
04/05/2015 10:30	1	0	0	0	0	0	0	1
04/05/2015 10:37	1	0	0	0	0	0	0	1
04/05/2015 12:53	1	0	0	0	0	0	0	1
04/05/2015 12:56	1	0	0	0	0	0	0	1
04/05/2015 14:56	1	0	0	0	0	0	0	1
04/05/2015 17:26	1	0	0	0	0	0	0	1
04/05/2015 20:04	1	0	0	0	0	0	0	1
04/05/2015 23:55	1	0	0	0	0	0	0	1
05/05/2015 06:31	1	0	0	0	0	0	0	1
05/05/2015 07:19	1	0	0	0	0	0	0	1
05/05/2015 09:45	1	0	0	0	0	0	0	1
05/05/2015 13:04	1	0	0	0	0	0	0	1
05/05/2015 14:20	1	0	0	0	0	0	0	1
05/05/2015 16:19	1	0	0	0	0	0	0	1
06/05/2015 09:51	1	0	0	0	0	0	0	1
06/05/2015 13:04	1	0	0	0	0	0	0	1
06/05/2015 13:49	1	0	0	0	0	0	0	1
06/05/2015 16:30	1	0	0	0	0	0	0	1
07/05/2015 16:21	1	0	0	0	0	0	0	1
07/05/2015 20:37	1	0	0	0	0	0	0	1
08/05/2015 06:10	1	0	0	0	0	0	0	1
08/05/2015 06:40	1	0	0	0	0	0	0	1
08/05/2015 07:52	1	0	0	0	0	0	0	1
08/05/2015 09:24	1	0	0	0	0	0	0	1
08/05/2015 09:59	1	0	0	0	0	0	0	1
08/05/2015 10:09	1	0	0	0	0	0	0	1
08/05/2015 11:29	1	0	0	0	0	0	0	1
08/05/2015 11:46	1	0	0	0	0	0	0	1
09/05/2015 09:39	1	0	0	0	0	0	0	1
09/05/2015 11:30	1	0	0	0	0	0	0	1
09/05/2015 14:03	1	0	0	0	0	0	0	1
09/05/2015 17:51	1	0	0	0	0	0	0	1
09/05/2015 18:10	1	0	0	0	0	0	0	1
10/05/2015 07:11	1	0	0	0	0	0	0	1
10/05/2015 08:20	1	0	0	0	0	0	0	1
10/05/2015 09:03	1	0	0	0	0	0	0	1
10/05/2015 09:46	1	0	0	0	0	0	0	1
10/05/2015 13:44	1	0	0	0	0	0	0	1
10/05/2015 15:47	1	0	0	0	0	0	0	1
10/05/2015 15:56	1	0	0	0	0	0	0	1
10/05/2015 17:47	1	0	0	0	0	0	0	1
11/05/2015 06:52	1	0	0	0	0	0	0	1
11/05/2015 08:19	1	0	0	0	0	0	0	1
11/05/2015 13:54	1	0	0	0	0	0	0	1
11/05/2015 14:08	1	0	0	0	0	0	0	1
11/05/2015 15:50	1	0	0	0	0	0	0	1
