Day	Total	1	2	3	4	5	6	2P
02/05/2015 20:29	1	0	0	0	0	0	0	1
02/05/2015 21:17	1	0	0	0	0	0	0	1
04/05/2015 17:26	1	0	0	0	0	0	0	1
06/05/2015 11:32	1	0	0	0	0	0	0	1
07/05/2015 19:47	1	0	0	0	0	0	0	1
07/05/2015 20:01	1	0	0	0	0	0	0	1
08/05/2015 07:12	1	0	0	0	0	0	0	1
08/05/2015 08:07	1	0	0	0	0	0	0	1
09/05/2015 10:55	1	0	0	0	0	0	0	1
10/05/2015 12:57	1	0	0	0	0	0	0	1
10/05/2015 13:23	1	0	0	0	0	0	0	1
10/05/2015 13:59	1	0	0	0	0	0	0	1
10/05/2015 14:31	1	0	0	0	0	0	0	1
12/05/2015 13:01	1	0	0	0	0	0	0	1
12/05/2015 14:06	1	0	0	0	0	0	0	1
12/05/2015 14:17	1	0	0	0	0	0	0	1
12/05/2015 15:06	1	0	0	0	0	0	0	1
13/05/2015 17:56	1	0	0	0	0	0	0	1
15/05/2015 12:56	1	0	0	0	0	0	0	1
15/05/2015 14:31	1	0	0	0	0	0	0	1
15/05/2015 20:54	1	0	0	0	0	0	0	1
15/05/2015 21:25	1	0	0	0	0	0	0	1
19/05/2015 08:21	1	0	0	0	0	0	0	1
19/05/2015 09:09	1	0	0	0	0	0	0	1
20/05/2015 12:50	1	0	0	0	0	0	0	1
21/05/2015 08:58	1	0	0	0	0	0	0	1
21/05/2015 09:55	1	0	0	0	0	0	0	1
22/05/2015 13:18	1	0	0	0	0	0	0	1
22/05/2015 14:02	1	0	0	0	0	0	0	1
23/05/2015 16:57	1	0	0	0	0	0	0	1
23/05/2015 17:42	1	0	0	0	0	0	0	1
25/05/2015 13:51	1	0	0	0	0	0	0	1
25/05/2015 15:09	1	0	0	0	0	0	0	1
25/05/2015 16:01	1	0	0	0	0	0	0	1
26/05/2015 14:00	1	0	0	0	0	0	0	1
26/05/2015 15:06	1	0	0	0	0	0	0	1
26/05/2015 16:08	1	0	0	0	0	0	0	1
26/05/2015 17:01	1	0	0	0	0	0	0	1
31/05/2015 15:45	1	0	0	0	0	0	0	1
01/06/2015 14:58	1	0	0	0	0	0	0	1
05/06/2015 12:24	1	0	0	0	0	0	0	1
05/06/2015 13:33	1	0	0	0	0	0	0	1
05/06/2015 15:30	1	0	0	0	0	0	0	1
05/06/2015 16:23	1	0	0	0	0	0	0	1
08/06/2015 14:59	1	0	0	0	0	0	0	1
08/06/2015 15:36	1	0	0	0	0	0	0	1
08/06/2015 16:46	1	0	0	0	0	0	0	1
09/06/2015 19:36	1	0	0	0	0	0	0	1
09/06/2015 20:23	1	0	0	0	0	0	0	1
10/06/2015 17:47	1	0	0	0	0	0	0	1
10/06/2015 17:36	1	0	0	0	0	0	0	1
10/06/2015 18:38	1	0	0	0	0	0	0	1
11/06/2015 12:43	1	0	0	0	0	0	0	1
11/06/2015 13:02	1	0	0	0	0	0	0	1
12/06/2015 16:34	1	0	0	0	0	0	0	1
12/06/2015 17:23	1	0	0	0	0	0	0	1
15/06/2015 07:46	1	0	0	0	0	0	0	1
15/06/2015 08:44	1	0	0	0	0	0	0	1
15/06/2015 09:50	1	0	0	0	0	0	0	1
16/06/2015 15:55	1	0	0	0	0	0	0	1
