Day	Total	1	2	3	4	5	6	2P
01/05/2015 08:18	1	0	0	0	0	0	0	1
02/05/2015 18:41	1	0	0	0	0	0	0	1
02/05/2015 19:50	1	0	0	0	0	0	0	1
03/05/2015 11:48	1	0	0	0	0	0	0	1
03/05/2015 12:12	1	0	0	0	0	0	0	1
03/05/2015 17:33	1	0	0	0	0	0	0	1
03/05/2015 18:30	1	0	0	0	0	0	0	1
04/05/2015 10:59	1	0	0	0	0	0	0	1
04/05/2015 10:57	1	0	0	0	0	0	0	1
04/05/2015 11:22	1	0	0	0	0	0	0	1
04/05/2015 18:15	1	0	0	0	0	0	0	1
04/05/2015 18:49	1	0	0	0	0	0	0	1
04/05/2015 19:07	1	0	0	0	0	0	0	1
04/05/2015 19:44	1	0	0	0	0	0	0	1
05/05/2015 02:39	1	0	0	0	1	0	0	0
05/05/2015 10:07	1	0	0	0	0	0	0	1
05/05/2015 11:06	1	0	0	0	0	0	0	1
05/05/2015 14:52	1	0	0	0	0	0	0	1
06/05/2015 14:12	1	0	0	0	0	0	0	1
06/05/2015 15:05	1	0	0	0	0	0	0	1
07/05/2015 16:56	1	0	0	0	0	0	0	1
08/05/2015 07:34	1	0	0	0	0	0	0	1
08/05/2015 09:50	1	0	0	0	0	0	0	1
08/05/2015 09:45	1	0	0	0	0	0	0	1
10/05/2015 07:33	1	0	0	0	0	0	0	1
10/05/2015 08:30	1	0	0	0	0	0	0	1
10/05/2015 11:54	1	0	0	0	0	0	0	1
10/05/2015 12:18	1	0	0	0	0	0	0	1
10/05/2015 12:51	1	0	0	0	0	0	0	1
10/05/2015 13:18	1	0	0	0	0	0	0	1
11/05/2015 07:16	1	0	0	0	0	0	0	1
11/05/2015 15:30	1	0	0	0	0	0	0	1
11/05/2015 18:56	1	0	0	0	0	0	0	1
11/05/2015 19:17	1	0	0	0	0	0	0	1
12/05/2015 12:12	1	0	0	0	0	0	0	1
12/05/2015 13:34	1	0	0	0	0	0	0	1
13/05/2015 08:19	1	0	0	0	0	0	0	1
14/05/2015 13:44	1	0	0	0	0	0	0	1
15/05/2015 12:56	1	0	0	0	0	0	0	1
15/05/2015 13:58	1	0	0	0	0	0	0	1
15/05/2015 19:43	1	0	0	0	0	0	0	1
15/05/2015 20:11	1	0	0	0	0	0	0	1
16/05/2015 12:39	1	0	0	0	0	0	0	1
16/05/2015 13:10	1	0	0	0	0	0	0	1
18/05/2015 07:21	1	0	0	0	0	0	0	1
20/05/2015 13:40	1	0	0	0	0	0	0	1
20/05/2015 14:13	1	0	0	0	0	0	0	1
21/05/2015 02:49	1	0	0	0	1	0	0	0
22/05/2015 16:36	1	0	0	0	0	0	0	1
22/05/2015 17:12	1	0	0	0	0	0	0	1
23/05/2015 06:26	1	0	0	0	0	0	0	1
23/05/2015 07:08	1	0	0	0	0	0	0	1
24/05/2015 12:48	1	0	0	0	0	0	0	1
24/05/2015 13:20	1	0	0	0	0	0	0	1
25/05/2015 08:46	1	0	0	0	0	0	0	1
25/05/2015 09:08	1	0	0	0	0	0	0	1
25/05/2015 11:43	1	0	0	0	0	0	0	1
25/05/2015 14:22	1	0	0	0	0	0	0	1
25/05/2015 14:34	1	0	0	0	0	0	0	1
25/05/2015 15:28	1	0	0	0	0	0	0	1
27/05/2015 11:58	1	0	0	0	0	0	0	1
28/05/2015 06:23	1	0	0	0	0	0	0	1
28/05/2015 07:17	1	0	0	0	0	0	0	1
28/05/2015 10:59	1	0	0	0	0	0	0	1
28/05/2015 11:49	1	0	0	0	0	0	0	1
29/05/2015 17:31	1	0	0	0	0	0	0	1
29/05/2015 18:39	1	0	0	0	0	0	0	1
30/05/2015 08:23	1	0	0	0	0	0	0	1
30/05/2015 09:22	1	0	0	0	0	0	0	1
30/05/2015 17:53	1	0	0	0	0	0	0	1
31/05/2015 08:47	1	0	0	0	0	0	0	1
31/05/2015 14:38	1	0	0	0	0	0	0	1
01/06/2015 15:46	1	0	0	0	0	0	0	1
01/06/2015 16:28	1	0	0	0	0	0	0	1
01/06/2015 16:43	1	0	0	0	0	0	0	1
01/06/2015 17:28	1	0	0	0	0	0	0	1
02/06/2015 05:17	1	0	0	0	1	0	0	0
02/06/2015 07:57	1	0	0	0	0	0	0	1
02/06/2015 09:39	1	0	0	0	0	0	0	1
02/06/2015 12:19	1	0	0	0	0	0	0	1
02/06/2015 13:13	1	0	0	0	0	0	0	1
03/06/2015 15:55	1	0	0	0	0	0	0	1
04/06/2015 09:49	1	0	0	0	0	0	0	1
04/06/2015 10:35	1	0	0	0	0	0	0	1
04/06/2015 15:40	1	0	0	0	0	0	0	1
04/06/2015 16:14	1	0	0	0	0	0	0	1
05/06/2015 13:26	1	0	0	0	0	0	0	1
05/06/2015 13:55	1	0	0	0	0	0	0	1
05/06/2015 14:19	1	0	0	0	0	0	0	1
05/06/2015 14:45	1	0	0	0	0	0	0	1
06/06/2015 06:57	1	0	0	0	0	0	0	1
06/06/2015 09:03	1	0	0	0	0	0	0	1
06/06/2015 14:52	1	0	0	0	0	0	0	1
07/06/2015 14:42	1	0	0	0	0	0	0	1
07/06/2015 17:52	1	0	0	0	0	0	0	1
09/06/2015 21:11	1	0	0	0	0	0	0	1
09/06/2015 22:05	1	0	0	0	0	0	0	1
10/06/2015 12:58	1	0	0	0	0	0	0	1
10/06/2015 18:35	1	0	0	0	0	0	0	1
10/06/2015 19:32	1	0	0	0	0	0	0	1
11/06/2015 11:58	1	0	0	0	0	0	0	1
11/06/2015 12:00	1	0	0	0	0	0	0	1
12/06/2015 15:53	1	0	0	0	0	0	0	1
12/06/2015 18:42	1	0	0	0	0	0	0	1
13/06/2015 16:25	1	0	0	0	0	0	0	1
14/06/2015 09:58	1	0	0	0	0	0	0	1
14/06/2015 16:51	1	0	0	0	0	0	0	1
15/06/2015 08:11	1	0	0	0	0	0	0	1
15/06/2015 09:02	1	0	0	0	0	0	0	1
15/06/2015 10:58	1	0	0	0	0	0	0	1
16/06/2015 04:33	1	0	0	0	1	0	0	0
16/06/2015 06:56	1	0	0	0	0	0	0	1
16/06/2015 14:06	1	0	0	0	0	0	0	1
16/06/2015 15:03	1	0	0	0	0	0	0	1
18/06/2015 13:40	1	0	0	0	0	0	0	1
19/06/2015 13:17	1	0	0	0	0	0	0	1
19/06/2015 16:56	1	0	0	0	0	0	0	1
19/06/2015 17:31	1	0	0	0	0	0	0	1
20/06/2015 15:29	1	0	0	0	0	0	0	1
20/06/2015 16:15	1	0	0	0	0	0	0	1
20/06/2015 20:15	1	0	0	0	0	0	0	1
20/06/2015 21:01	1	0	0	0	0	0	0	1
23/06/2015 09:40	1	0	0	0	0	0	0	1
23/06/2015 09:49	1	0	0	0	0	0	0	1
23/06/2015 10:09	1	0	0	0	0	0	0	1
23/06/2015 10:40	1	0	0	0	0	0	0	1
25/06/2015 02:50	1	0	0	0	1	0	0	0
25/06/2015 03:00	1	0	0	0	1	0	0	0
25/06/2015 16:50	1	0	0	0	0	0	0	1
25/06/2015 17:29	1	0	0	0	0	0	0	1
25/06/2015 18:49	1	0	0	0	0	0	0	1
25/06/2015 19:42	1	0	0	0	0	0	0	1
25/06/2015 20:22	1	0	0	0	0	0	0	1
26/06/2015 16:57	1	0	0	0	0	0	0	1
26/06/2015 17:15	1	0	0	0	0	0	0	1
27/06/2015 08:11	1	0	0	0	0	0	0	1
27/06/2015 09:01	1	0	0	0	0	0	0	1
27/06/2015 14:41	1	0	0	0	0	0	0	1
27/06/2015 15:17	1	0	0	0	0	0	0	1
27/06/2015 17:37	1	0	0	0	0	0	0	1
28/06/2015 07:55	1	0	0	0	0	0	0	1
28/06/2015 08:51	1	0	0	0	0	0	0	1
28/06/2015 16:44	1	0	0	0	0	0	0	1
28/06/2015 17:16	1	0	0	0	0	0	0	1
28/06/2015 18:58	1	0	0	0	0	0	0	1
28/06/2015 19:42	1	0	0	0	0	0	0	1
29/06/2015 14:28	1	0	0	0	0	0	0	1
29/06/2015 15:05	1	0	0	0	0	0	0	1
30/06/2015 13:34	1	0	0	0	0	0	0	1
30/06/2015 13:41	1	0	0	0	0	0	0	1
30/06/2015 14:15	1	0	0	0	0	0	0	1
30/06/2015 14:22	1	0	0	0	0	0	0	1
02/07/2015 11:59	1	0	0	0	0	0	0	1
02/07/2015 12:17	1	0	0	0	0	0	0	1
03/07/2015 15:57	1	0	0	0	0	0	0	1
03/07/2015 16:14	1	0	0	0	0	0	0	1
03/07/2015 17:21	1	0	0	0	0	0	0	1
04/07/2015 16:56	1	0	0	0	0	0	0	1
04/07/2015 17:12	1	0	0	0	0	0	0	1
04/07/2015 17:53	1	0	0	0	0	0	0	1
04/07/2015 18:17	1	0	0	0	0	0	0	1
05/07/2015 17:26	1	0	0	0	0	0	0	1
07/07/2015 05:22	1	0	0	0	1	0	0	0
07/07/2015 09:49	1	0	0	0	0	0	0	1
07/07/2015 10:37	1	0	0	0	0	0	0	1
08/07/2015 11:59	1	0	0	0	0	0	0	1
08/07/2015 14:47	1	0	0	0	0	0	0	1
08/07/2015 15:25	1	0	0	0	0	0	0	1
11/07/2015 09:58	1	0	0	0	0	0	0	1
11/07/2015 13:48	1	0	0	0	0	0	0	1
11/07/2015 14:22	1	0	0	0	0	0	0	1
11/07/2015 16:38	1	0	0	0	0	0	0	1
11/07/2015 20:13	1	0	0	0	0	0	0	1
13/07/2015 19:52	1	0	0	0	0	0	0	1
14/07/2015 04:44	1	0	0	0	1	0	0	0
14/07/2015 13:48	1	0	0	0	0	0	0	1
15/07/2015 12:04	1	0	0	0	0	0	0	1
17/07/2015 12:07	1	0	0	0	0	0	0	1
17/07/2015 13:39	1	0	0	0	0	0	0	1
17/07/2015 14:25	1	0	0	0	0	0	0	1
17/07/2015 17:59	1	0	0	0	0	0	0	1
17/07/2015 18:41	1	0	0	0	0	0	0	1
18/07/2015 10:44	1	0	0	0	0	0	0	1
18/07/2015 11:34	1	0	0	0	0	0	0	1
19/07/2015 07:35	1	0	0	0	0	0	0	1
19/07/2015 08:32	1	0	0	0	0	0	0	1
19/07/2015 16:37	1	0	0	0	0	0	0	1
19/07/2015 17:19	1	0	0	0	0	0	0	1
20/07/2015 11:38	1	0	0	0	0	0	0	1
20/07/2015 12:39	1	0	0	0	0	0	0	1
21/07/2015 15:51	1	0	0	0	0	0	0	1
21/07/2015 16:02	1	0	0	0	0	0	0	1
21/07/2015 16:47	1	0	0	0	0	0	0	1
21/07/2015 17:01	1	0	0	0	0	0	0	1
22/07/2015 14:56	1	0	0	0	0	0	0	1
22/07/2015 15:08	1	0	0	0	0	0	0	1
22/07/2015 16:40	1	0	0	0	0	0	0	1
23/07/2015 05:15	1	0	0	0	1	0	0	0
24/07/2015 12:17	1	0	0	0	0	0	0	1
24/07/2015 13:42	1	0	0	0	0	0	0	1
25/07/2015 16:31	1	0	0	0	0	0	0	1
25/07/2015 17:08	1	0	0	0	0	0	0	1
26/07/2015 16:29	1	0	0	0	0	0	0	1
26/07/2015 18:24	1	0	0	0	0	0	0	1
27/07/2015 08:35	1	0	0	0	0	0	0	1
27/07/2015 10:55	1	0	0	0	0	0	0	1
27/07/2015 11:45	1	0	0	0	0	0	0	1
28/07/2015 18:42	1	0	0	0	0	0	0	1
30/07/2015 13:41	1	0	0	0	0	0	0	1
30/07/2015 14:36	1	0	0	0	0	0	0	1
31/07/2015 09:47	1	0	0	0	0	0	0	1
31/07/2015 10:47	1	0	0	0	0	0	0	1
01/08/2015 07:48	1	0	0	0	0	0	0	1
01/08/2015 15:20	1	0	0	0	0	0	0	1
02/08/2015 15:02	1	0	0	0	0	0	0	1
02/08/2015 16:00	1	0	0	0	0	0	0	1
03/08/2015 17:16	1	0	0	0	0	0	0	1
03/08/2015 18:04	1	0	0	0	0	0	0	1
04/08/2015 02:29	1	0	0	0	1	0	0	0
04/08/2015 17:44	1	0	0	0	0	0	0	1
06/08/2015 14:38	1	0	0	0	0	0	0	1
06/08/2015 14:19	1	0	0	0	0	0	0	1
06/08/2015 15:08	1	0	0	0	0	0	0	1
07/08/2015 13:51	1	0	0	0	0	0	0	1
07/08/2015 14:15	1	0	0	0	0	0	0	1
08/08/2015 14:59	1	0	0	0	0	0	0	1
08/08/2015 15:37	1	0	0	0	0	0	0	1
08/08/2015 15:54	1	0	0	0	0	0	0	1
09/08/2015 08:49	1	0	0	0	0	0	0	1
09/08/2015 18:45	1	0	0	0	0	0	0	1
10/08/2015 16:24	1	0	0	0	0	0	0	1
10/08/2015 17:02	1	0	0	0	0	0	0	1
11/08/2015 10:33	1	0	0	0	0	0	0	1
11/08/2015 12:13	1	0	0	0	0	0	0	1
11/08/2015 13:29	1	0	0	0	0	0	0	1
11/08/2015 14:00	1	0	0	0	0	0	0	1
12/08/2015 10:25	1	0	0	0	0	0	0	1
12/08/2015 11:04	1	0	0	0	0	0	0	1
12/08/2015 11:37	1	0	0	0	0	0	0	1
12/08/2015 12:07	1	0	0	0	0	0	0	1
13/08/2015 10:16	1	0	0	0	0	0	0	1
14/08/2015 08:37	1	0	0	0	0	0	0	1
15/08/2015 08:18	1	0	0	0	0	0	0	1
15/08/2015 15:36	1	0	0	0	0	0	0	1
15/08/2015 16:13	1	0	0	0	0	0	0	1
16/08/2015 13:52	1	0	0	0	0	0	0	1
16/08/2015 14:43	1	0	0	0	0	0	0	1
17/08/2015 06:47	1	0	0	0	0	0	0	1
17/08/2015 07:47	1	0	0	0	0	0	0	1
17/08/2015 11:35	1	0	0	0	0	0	0	1
17/08/2015 17:58	1	0	0	0	0	0	0	1
18/08/2015 07:37	1	0	0	0	0	0	0	1
18/08/2015 08:07	1	0	0	0	0	0	0	1
19/08/2015 18:17	1	0	0	0	0	0	0	1
19/08/2015 19:11	1	0	0	0	0	0	0	1
20/08/2015 02:47	1	0	0	0	1	0	0	0
20/08/2015 14:59	1	0	0	0	0	0	0	1
20/08/2015 15:26	1	0	0	0	0	0	0	1
20/08/2015 18:24	1	0	0	0	0	0	0	1
22/08/2015 08:35	1	0	0	0	0	0	0	1
22/08/2015 13:30	1	0	0	0	0	0	0	1
22/08/2015 17:58	1	0	0	0	0	0	0	1
22/08/2015 18:25	1	0	0	0	0	0	0	1
24/08/2015 15:47	1	0	0	0	0	0	0	1
25/08/2015 18:37	1	0	0	0	0	0	0	1
25/08/2015 19:15	1	0	0	0	0	0	0	1
26/08/2015 06:49	1	0	0	0	0	0	0	1
26/08/2015 07:30	1	0	0	0	0	0	0	1
26/08/2015 11:59	1	0	0	0	0	0	0	1
26/08/2015 15:45	1	0	0	0	0	0	0	1
26/08/2015 17:30	1	0	0	0	0	0	0	1
27/08/2015 12:40	1	0	0	0	0	0	0	1
30/08/2015 10:53	1	0	0	0	0	0	0	1
30/08/2015 11:37	1	0	0	0	0	0	0	1
30/08/2015 14:57	1	0	0	0	0	0	0	1
31/08/2015 12:25	1	0	0	0	0	0	0	1
31/08/2015 13:34	1	0	0	0	0	0	0	1
31/08/2015 14:34	1	0	0	0	0	0	0	1
31/08/2015 16:44	1	0	0	0	0	0	0	1
01/09/2015 05:21	1	0	0	0	1	0	0	0
01/09/2015 14:52	1	0	0	0	0	0	0	1
01/09/2015 15:34	1	0	0	0	0	0	0	1
01/09/2015 18:50	1	0	0	0	0	0	0	1
02/09/2015 18:28	1	0	0	0	0	0	0	1
02/09/2015 19:55	1	0	0	0	0	0	0	1
03/09/2015 11:58	1	0	0	0	0	0	0	1
03/09/2015 16:14	1	0	0	0	0	0	0	1
03/09/2015 17:08	1	0	0	0	0	0	0	1
04/09/2015 14:14	1	0	0	0	0	0	0	1
05/09/2015 15:50	1	0	0	0	0	0	0	1
05/09/2015 16:47	1	0	0	0	0	0	0	1
05/09/2015 17:08	1	0	0	0	0	0	0	1
05/09/2015 18:03	1	0	0	0	0	0	0	1
06/09/2015 13:27	1	0	0	0	0	0	0	1
06/09/2015 14:03	1	0	0	0	0	0	0	1
06/09/2015 15:28	1	0	0	0	0	0	0	1
06/09/2015 15:51	1	0	0	0	0	0	0	1
07/09/2015 15:47	1	0	0	0	0	0	0	1
07/09/2015 16:54	1	0	0	0	0	0	0	1
07/09/2015 16:06	1	0	0	0	0	0	0	1
07/09/2015 18:57	1	0	0	0	0	0	0	1
08/09/2015 18:04	1	0	0	0	0	0	0	1
09/09/2015 16:46	1	0	0	0	0	0	0	1
09/09/2015 17:46	1	0	0	0	0	0	0	1
09/09/2015 20:39	1	0	0	0	0	0	0	1
10/09/2015 12:58	1	0	0	0	0	0	0	1
11/09/2015 18:55	1	0	0	0	0	0	0	1
11/09/2015 19:21	1	0	0	0	0	0	0	1
12/09/2015 14:15	1	0	0	0	0	0	0	1
13/09/2015 07:35	1	0	0	0	0	0	0	1
13/09/2015 10:53	1	0	0	0	0	0	0	1
13/09/2015 11:33	1	0	0	0	0	0	0	1
14/09/2015 17:16	1	0	0	0	0	0	0	1
14/09/2015 18:07	1	0	0	0	0	0	0	1
15/09/2015 03:50	1	0	0	0	1	0	0	0
16/09/2015 14:49	1	0	0	0	0	0	0	1
16/09/2015 15:26	1	0	0	0	0	0	0	1
17/09/2015 18:54	1	0	0	0	0	0	0	1
17/09/2015 19:46	1	0	0	0	0	0	0	1
18/09/2015 08:46	1	0	0	0	0	0	0	1
18/09/2015 09:30	1	0	0	0	0	0	0	1
18/09/2015 12:42	1	0	0	0	0	0	0	1
18/09/2015 13:18	1	0	0	0	0	0	0	1
19/09/2015 08:26	1	0	0	0	0	0	0	1
20/09/2015 10:43	1	0	0	0	0	0	0	1
20/09/2015 10:48	1	0	0	0	0	0	0	1
20/09/2015 11:02	1	0	0	0	0	0	0	1
20/09/2015 11:32	1	0	0	0	0	0	0	1
20/09/2015 13:58	1	0	0	0	0	0	0	1
20/09/2015 14:02	1	0	0	0	0	0	0	1
22/09/2015 09:29	1	0	0	0	0	0	0	1
22/09/2015 10:10	1	0	0	0	0	0	0	1
25/09/2015 14:54	1	0	0	0	0	0	0	1
25/09/2015 15:14	1	0	0	0	0	0	0	1
25/09/2015 15:50	1	0	0	0	0	0	0	1
25/09/2015 16:25	1	0	0	0	0	0	0	1
27/09/2015 14:14	1	0	0	0	0	0	0	1
28/09/2015 10:23	1	0	0	0	0	0	0	1
28/09/2015 11:20	1	0	0	0	0	0	0	1
28/09/2015 11:38	1	0	0	0	0	0	0	1
28/09/2015 11:47	1	0	0	0	0	0	0	1
28/09/2015 12:39	1	0	0	0	0	0	0	1
28/09/2015 13:24	1	0	0	0	0	0	0	1
30/09/2015 07:42	1	0	0	0	0	0	0	1
30/09/2015 13:36	1	0	0	0	0	0	0	1
30/09/2015 18:13	1	0	0	0	0	0	0	1
01/10/2015 03:47	1	0	0	0	1	0	0	0
01/10/2015 06:51	1	0	0	0	0	0	0	1
01/10/2015 07:01	1	0	0	0	0	0	0	1
01/10/2015 16:25	1	0	0	0	0	0	0	1
01/10/2015 17:23	1	0	0	0	0	0	0	1
03/10/2015 09:36	1	0	0	0	0	0	0	1
04/10/2015 13:42	1	0	0	0	0	0	0	1
04/10/2015 14:23	1	0	0	0	0	0	0	1
04/10/2015 16:30	1	0	0	0	0	0	0	1
05/10/2015 20:45	1	0	0	0	0	0	0	1
06/10/2015 06:48	1	0	0	0	0	0	0	1
06/10/2015 07:24	1	0	0	0	0	0	0	1
07/10/2015 18:43	1	0	0	0	0	0	0	1
07/10/2015 19:42	1	0	0	0	0	0	0	1
08/10/2015 16:53	1	0	0	0	0	0	0	1
08/10/2015 19:47	1	0	0	0	0	0	0	1
08/10/2015 20:41	1	0	0	0	0	0	0	1
09/10/2015 11:48	1	0	0	0	0	0	0	1
09/10/2015 12:04	1	0	0	0	0	0	0	1
12/10/2015 11:44	1	0	0	0	0	0	0	1
12/10/2015 12:14	1	0	0	0	0	0	0	1
12/10/2015 14:56	1	0	0	0	0	0	0	1
12/10/2015 18:57	1	0	0	0	0	0	0	1
13/10/2015 12:55	1	0	0	0	0	0	0	1
13/10/2015 13:33	1	0	0	0	0	0	0	1
13/10/2015 14:53	1	0	0	0	0	0	0	1
13/10/2015 15:58	1	0	0	0	0	0	0	1
13/10/2015 16:04	1	0	0	0	0	0	0	1
14/10/2015 13:57	1	0	0	0	0	0	0	1
14/10/2015 14:47	1	0	0	0	0	0	0	1
14/10/2015 18:59	1	0	0	0	0	0	0	1
15/10/2015 11:43	1	0	0	0	0	0	0	1
15/10/2015 12:35	1	0	0	0	0	0	0	1
15/10/2015 12:48	1	0	0	0	0	0	0	1
15/10/2015 13:08	1	0	0	0	0	0	0	1
15/10/2015 13:44	1	0	0	0	0	0	0	1
15/10/2015 14:41	1	0	0	0	0	0	0	1
16/10/2015 10:49	1	0	0	0	0	0	0	1
16/10/2015 11:15	1	0	0	0	0	0	0	1
17/10/2015 06:40	1	0	0	0	0	0	0	1
17/10/2015 07:30	1	0	0	0	0	0	0	1
17/10/2015 11:59	1	0	0	0	0	0	0	1
