Day	Total	1	2	3	4	5	6	2P
14/05/2015 12:58	1	0	0	0	0	0	0	1
17/05/2015 15:32	1	0	0	0	0	0	0	1
19/05/2015 08:05	1	0	0	0	0	0	0	1
21/05/2015 07:19	1	0	0	0	0	0	0	1
22/05/2015 15:45	1	0	0	0	0	0	0	1
25/05/2015 11:55	1	0	0	0	0	0	0	1
26/05/2015 13:42	1	0	0	0	0	0	0	1
28/05/2015 07:45	1	0	0	0	0	0	0	1
29/05/2015 08:40	1	0	0	0	0	0	0	1
30/05/2015 16:48	1	0	0	0	0	0	0	1
31/05/2015 16:35	1	0	0	0	0	0	0	1
08/06/2015 17:04	1	0	0	0	0	0	0	1
13/06/2015 16:53	1	0	0	0	0	0	0	1
15/06/2015 15:36	1	0	0	0	0	0	0	1
23/06/2015 14:37	1	0	0	0	0	0	0	1
23/06/2015 18:41	1	0	0	0	0	0	0	1
23/06/2015 19:09	1	0	0	0	0	0	0	1
06/07/2015 13:19	1	0	0	0	0	0	0	1
10/07/2015 10:40	1	0	0	0	0	0	0	1
19/07/2015 15:27	1	0	0	0	0	0	0	1
19/07/2015 16:47	1	0	0	0	0	0	0	1
22/07/2015 13:33	1	0	0	0	0	0	0	1
26/07/2015 11:08	1	0	0	0	0	0	0	1
04/08/2015 18:25	1	0	0	0	0	0	0	1
04/08/2015 20:08	1	0	0	0	0	0	0	1
07/08/2015 15:32	1	0	0	0	0	0	0	1
17/08/2015 10:34	1	0	0	0	0	0	0	1
21/08/2015 11:58	1	0	0	0	0	0	0	1
24/08/2015 08:55	1	0	0	0	0	0	0	1
24/08/2015 09:44	1	0	0	0	0	0	0	1
29/08/2015 15:38	1	0	0	0	0	0	0	1
04/09/2015 15:59	1	0	0	0	0	0	0	1
05/09/2015 14:09	1	0	0	0	0	0	0	1
05/09/2015 15:02	1	0	0	0	0	0	0	1
13/09/2015 11:35	1	0	0	0	0	0	0	1
13/10/2015 11:22	1	0	0	0	0	0	0	1
13/10/2015 12:21	1	0	0	0	0	0	0	1
19/10/2015 10:49	1	0	0	0	0	0	0	1
19/10/2015 11:52	1	0	0	0	0	0	0	1
24/10/2015 16:57	1	0	0	0	0	0	0	1
28/10/2015 15:39	1	0	0	0	0	0	0	1
01/11/2015 09:41	1	0	0	0	0	0	0	1
02/11/2015 16:57	1	0	0	0	0	0	0	1
02/11/2015 17:19	1	0	0	0	0	0	0	1
05/11/2015 13:20	1	0	0	0	0	0	0	1
16/11/2015 08:23	1	0	0	0	0	0	0	1
16/11/2015 09:02	1	0	0	0	0	0	0	1
16/11/2015 10:16	1	0	0	0	0	0	0	1
21/11/2015 12:27	1	0	0	0	0	0	0	1
21/11/2015 13:25	1	0	0	0	0	0	0	1
22/11/2015 12:12	1	0	0	0	0	0	0	1
25/11/2015 10:37	1	0	0	0	0	0	0	1
25/11/2015 17:20	1	0	0	0	0	0	0	1
01/12/2015 12:35	1	0	0	0	0	0	0	1
01/12/2015 13:51	1	0	0	0	0	0	0	1
09/12/2015 12:42	1	0	0	0	0	0	0	1
09/12/2015 15:44	1	0	0	0	0	0	0	1
09/12/2015 16:20	1	0	0	0	0	0	0	1
10/12/2015 11:37	1	0	0	0	0	0	0	1
10/12/2015 12:43	1	0	0	0	0	0	0	1
13/12/2015 13:55	1	0	0	0	0	0	0	1
16/12/2015 09:33	1	0	0	0	0	0	0	1
16/12/2015 10:35	1	0	0	0	0	0	0	1
17/12/2015 10:07	1	0	0	0	0	0	0	1
19/12/2015 09:54	1	0	0	0	0	0	0	1
19/12/2015 10:13	1	0	0	0	0	0	0	1
19/12/2015 11:31	1	0	0	0	0	0	0	1
23/12/2015 14:28	1	0	0	0	0	0	0	1
29/12/2015 15:35	1	0	0	0	0	0	0	1
04/01/2016 08:48	1	0	0	0	0	0	0	1
10/01/2016 18:40	1	0	0	0	0	0	0	1
27/01/2016 09:00	1	0	0	0	0	0	0	1
27/01/2016 10:43	1	0	0	0	0	0	0	1
28/01/2016 18:44	1	0	0	0	0	0	0	1
03/02/2016 16:28	1	0	0	0	0	0	0	1
05/02/2016 17:01	1	0	0	0	0	0	0	1
05/02/2016 18:05	1	0	0	0	0	0	0	1
07/02/2016 19:05	1	0	0	0	0	0	0	1
13/02/2016 09:07	1	0	0	0	0	0	0	1
13/02/2016 11:03	1	0	0	0	0	0	0	1
21/02/2016 18:05	1	0	0	0	0	0	0	1
25/02/2016 09:51	1	0	0	0	0	0	0	1
25/02/2016 10:34	1	0	0	0	0	0	0	1
07/03/2016 18:18	1	0	0	0	0	0	0	1
09/03/2016 18:00	1	0	0	0	0	0	0	1
11/03/2016 16:53	1	0	0	0	0	0	0	1
11/03/2016 17:46	1	0	0	0	0	0	0	1
12/03/2016 14:08	1	0	0	0	0	0	0	1
